x_geo y_geo xcos yc
0.13126886015520295 0.012303727522264905 0.8738524578558544 0.007821312010714716
0.12078255054496982 0.011771821170341765 0.8841473758189853 0.007399952620623533
0.11067456237878516 0.011227095660858603 0.8940593673235961 0.006974086217487187
0.10095500290471629 0.01067093618293263 0.9035785518809927 0.006544942933281763
0.09163359365021036 0.010104799958247075 0.912695440560988 0.006113810401744817
0.08271966104057624 0.009530217542358055 0.9214009454506752 0.005682037215010661
0.07422212749516433 0.008948794647097144 0.929686388713456 0.005251037104589867
0.06614950303093155 0.00836221465982602 0.9375435112392968 0.00482229402161116
0.058509877409613595 0.007772242083652281 0.9449644808775901 0.004397368344930163
0.05131091287441633 0.007180727188556649 0.9519419002444117 0.0039779045204235116
0.04455983753674922 0.006589612255105784 0.9584688140963943 0.003565640540796532
0.038263439495964 0.00600093992331901 0.9645387162638652 0.003162419828965033
